Current WB Status & Gavi Eligibility,Country (group),ISO,Vaccine,Vaccine Sub-type,Routine / Campaign,Year,# Doses,Total Required Supply
HIC,UAE,ARE,MenACYW-135,MenACYW-135,Routine,2023,1,56402.367118421
HIC,UAE,ARE,MenACYW-135,MenACYW-135,Routine,2022,1,55177.582105263
HIC,UAE,ARE,MenACYW-135 Ps,MenACYW-135 Ps,Routine,2032,1,65655.04275
HIC,UAE,ARE,MenACYW-135 Ps,MenACYW-135 Ps,Routine,2031,1,62544.7845
HIC,UAE,ARE,MenACYW-135 Ps,MenACYW-135 Ps,Routine,2030,1,60036.6195
HIC,UAE,ARE,MenACYW-135 Ps,MenACYW-135 Ps,Routine,2029,1,56714.823
HIC,UAE,ARE,MenACYW-135 Ps,MenACYW-135 Ps,Routine,2028,1,54208.44
HIC,UAE,ARE,MenACYW-135 Ps,MenACYW-135 Ps,Routine,2027,1,55923.615
HIC,UAE,ARE,MenACYW-135 Ps,MenACYW-135 Ps,Routine,2026,1,59803.92
HIC,UAE,ARE,MenACYW-135 Ps,MenACYW-135 Ps,Routine,2025,1,63664.54875
HIC,UAE,ARE,MenACYW-135 Ps,MenACYW-135 Ps,Routine,2024,1,66361.30875
HIC,UAE,ARE,MenACYW-135 Ps,MenACYW-135 Ps,Routine,2023,1,66933.73725
HIC,UAE,ARE,MenACYW-135 Ps,MenACYW-135 Ps,Routine,2022,1,65523.37875
HIC,UAE,ARE,MMR,MMR,Routine,2032,4,195742.8
HIC,UAE,ARE,MMR,MMR,Routine,2031,4,199008.236842105
HIC,UAE,ARE,MMR,MMR,Routine,2030,4,202322.913157895
HIC,UAE,ARE,MMR,MMR,Routine,2029,4,205649.052631579
HIC,UAE,ARE,MMR,MMR,Routine,2028,4,209395.421052632
HIC,UAE,ARE,MMR,MMR,Routine,2027,4,214338.907894737
HIC,UAE,ARE,MMR,MMR,Routine,2026,4,219320.171052632
HIC,UAE,ARE,MMR,MMR,Routine,2025,4,222302.252960526
HIC,UAE,ARE,MMR,MMR,Routine,2024,4,222554.619078947
HIC,UAE,ARE,MMR,MMR,Routine,2023,4,221306.906743421
HIC,UAE,ARE,MMR,MMR,Routine,2022,4,222673.839473684
HIC,UAE,ARE,PCV,PCV7,Routine,2032,4,335591.242105263
HIC,UAE,ARE,PCV,PCV7,Routine,2031,4,335920.547368421
HIC,UAE,ARE,PCV,PCV7,Routine,2030,4,339271.957894737
HIC,UAE,ARE,PCV,PCV7,Routine,2029,4,344478.315789474
HIC,UAE,ARE,PCV,PCV7,Routine,2028,4,350772.631578947
HIC,UAE,ARE,PCV,PCV7,Routine,2027,4,358334.147368421
HIC,UAE,ARE,PCV,PCV7,Routine,2026,4,366141.6
HIC,UAE,ARE,PCV,PCV7,Routine,2025,4,372619.326315789
HIC,UAE,ARE,PCV,PCV7,Routine,2024,4,378263.368421053
HIC,UAE,ARE,PCV,PCV7,Routine,2023,4,380372.042105263
HIC,UAE,ARE,PCV,PCV7,Routine,2022,4,385921.136842105
HIC,UAE,ARE,Rota,Rota,Routine,2032,2,167795.621052632
HIC,UAE,ARE,Rota,Rota,Routine,2031,2,167960.273684211
HIC,UAE,ARE,Rota,Rota,Routine,2030,2,169635.978947368
HIC,UAE,ARE,Rota,Rota,Routine,2029,2,172239.157894737
HIC,UAE,ARE,Rota,Rota,Routine,2028,2,175386.315789474
HIC,UAE,ARE,Rota,Rota,Routine,2027,2,179167.073684211
HIC,UAE,ARE,Rota,Rota,Routine,2026,2,183070.8
HIC,UAE,ARE,Rota,Rota,Routine,2025,2,186309.663157895
HIC,UAE,ARE,Rota,Rota,Routine,2024,2,189131.684210526
HIC,UAE,ARE,Rota,Rota,Routine,2023,2,190186.021052632
HIC,UAE,ARE,Rota,Rota,Routine,2022,2,192960.568421053
HIC,UAE,ARE,Tdap,Tdap,Routine,2032,2,99205.294736842
HIC,UAE,ARE,Tdap,Tdap,Routine,2031,2,100891.421052632
HIC,UAE,ARE,Tdap,Tdap,Routine,2030,2,103317.442105263
HIC,UAE,ARE,Tdap,Tdap,Routine,2029,2,105167.178947368
HIC,UAE,ARE,Tdap,Tdap,Routine,2028,2,105891.585394737
HIC,UAE,ARE,Tdap,Tdap,Routine,2027,2,105233.235394737
HIC,UAE,ARE,Tdap,Tdap,Routine,2026,2,103125.785921053
HIC,UAE,ARE,Tdap,Tdap,Routine,2025,2,99409.820921053
HIC,UAE,ARE,Tdap,Tdap,Routine,2024,2,94213.476184211
HIC,UAE,ARE,Tdap,Tdap,Routine,2023,2,86544.145263158
HIC,UAE,ARE,Tdap,Tdap,Routine,2022,2,77892.649736842
HIC,UAE,ARE,Varicella,Varicella,Routine,2032,5,173379.221052632
HIC,UAE,ARE,Varicella,Varicella,Routine,2031,5,176158.515789474
HIC,UAE,ARE,Varicella,Varicella,Routine,2030,5,179070.157894737
HIC,UAE,ARE,Varicella,Varicella,Routine,2029,5,182045.368421053
HIC,UAE,ARE,Varicella,Varicella,Routine,2028,5,185419.705263158
HIC,UAE,ARE,Varicella,Varicella,Routine,2027,5,189764.242105263
HIC,UAE,ARE,Varicella,Varicella,Routine,2026,5,194072.305263158
HIC,UAE,ARE,Varicella,Varicella,Routine,2025,5,196739.130789474
HIC,UAE,ARE,Varicella,Varicella,Routine,2024,5,197239.482631579
HIC,UAE,ARE,Varicella,Varicella,Routine,2023,5,195727.778026316
HIC,UAE,ARE,Varicella,Varicella,Routine,2022,5,196331.249210526
HIC,UK,GBR,Covid-19,Covid-19,Campaign,2022,1,19729603
HIC,UK,GBR,Covid-19,Covid-19,Routine,2032,3,38616385.2966667
HIC,UK,GBR,Covid-19,Covid-19,Routine,2031,3,38517583.9388889
HIC,UK,GBR,Covid-19,Covid-19,Routine,2030,3,38414510.7666667
HIC,UK,GBR,Covid-19,Covid-19,Routine,2029,3,38304719.3822222
HIC,UK,GBR,Covid-19,Covid-19,Routine,2028,3,38192483.9255555
HIC,UK,GBR,Covid-19,Covid-19,Routine,2027,3,38078495.7511111
HIC,UK,GBR,Covid-19,Covid-19,Routine,2026,3,37981199.5622222
HIC,UK,GBR,Covid-19,Covid-19,Routine,2025,3,37885942.12
HIC,UK,GBR,Covid-19,Covid-19,Routine,2024,3,37768146.6355556
HIC,UK,GBR,Covid-19,Covid-19,Routine,2023,3,37587667.2888889
HIC,UK,GBR,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2032,3,2060171.56421053
HIC,UK,GBR,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2031,3,2057017.73684211
HIC,UK,GBR,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2030,3,2061110.11578947
HIC,UK,GBR,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2029,3,2064997.26315789
HIC,UK,GBR,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2028,3,2067052.64210526
HIC,UK,GBR,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2027,3,2073178.95789474
HIC,UK,GBR,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2026,3,2075399.74736842
HIC,UK,GBR,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2025,3,2077660.35789474
HIC,UK,GBR,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2024,3,2080452.23486842
HIC,UK,GBR,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2023,3,2078976.62828947
HIC,UK,GBR,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2022,3,2073885.96105263
HIC,UK,GBR,DTaP-IPV,DTaP-IPV,Routine,2032,4,643706.52631579
HIC,UK,GBR,DTaP-IPV,DTaP-IPV,Routine,2031,4,644330.842105263
HIC,UK,GBR,DTaP-IPV,DTaP-IPV,Routine,2030,4,646212.315789474
HIC,UK,GBR,DTaP-IPV,DTaP-IPV,Routine,2029,4,646885.894736842
HIC,UK,GBR,DTaP-IPV,DTaP-IPV,Routine,2028,4,647572.736842105
HIC,UK,GBR,DTaP-IPV,DTaP-IPV,Routine,2027,4,648427.038157895
HIC,UK,GBR,DTaP-IPV,DTaP-IPV,Routine,2026,4,647433.42631579
HIC,UK,GBR,DTaP-IPV,DTaP-IPV,Routine,2025,4,647241.157894737
HIC,UK,GBR,DTaP-IPV,DTaP-IPV,Routine,2024,4,648526.736842105
HIC,UK,GBR,DTaP-IPV,DTaP-IPV,Routine,2023,4,657911.421052632
HIC,UK,GBR,DTaP-IPV,DTaP-IPV,Routine,2022,4,678051.115789474
HIC,UK,GBR,Hib-MenC,Hib-MenC,Routine,2032,4,638031.789473684
HIC,UK,GBR,Hib-MenC,Hib-MenC,Routine,2031,4,639290.842105263
HIC,UK,GBR,Hib-MenC,Hib-MenC,Routine,2030,4,640483.578947368
HIC,UK,GBR,Hib-MenC,Hib-MenC,Routine,2029,4,641110.736842105
HIC,UK,GBR,Hib-MenC,Hib-MenC,Routine,2028,4,642996
HIC,UK,GBR,Hib-MenC,Hib-MenC,Routine,2027,4,643674.315789474
HIC,UK,GBR,Hib-MenC,Hib-MenC,Routine,2026,4,644364.947368421
HIC,UK,GBR,Hib-MenC,Hib-MenC,Routine,2025,4,645221.688157895
HIC,UK,GBR,Hib-MenC,Hib-MenC,Routine,2024,4,645933.555526316
HIC,UK,GBR,Hib-MenC,Hib-MenC,Routine,2023,4,638291.424736842
HIC,UK,GBR,Hib-MenC,Hib-MenC,Routine,2022,4,630997.052631579
HIC,UK,GBR,HPV,HPV4,Routine,2032,1,568749.12631579
HIC,UK,GBR,HPV,HPV4,Routine,2031,1,592539.157894737
HIC,UK,GBR,HPV,HPV4,Routine,2030,1,614950.768421053
HIC,UK,GBR,HPV,HPV4,Routine,2029,1,636954.72631579
HIC,UK,GBR,HPV,HPV4,Routine,2028,1,649039.926315789
HIC,UK,GBR,HPV,HPV4,Routine,2027,1,652478.873684211
HIC,UK,GBR,HPV,HPV4,Routine,2026,1,656356.168421053
HIC,UK,GBR,HPV,HPV4,Routine,2025,1,670316.305263158
HIC,UK,GBR,HPV,HPV4,Routine,2024,1,681507.020131579
HIC,UK,GBR,HPV,HPV4,Routine,2023,1,679622.967236842
HIC,UK,GBR,HPV,HPV4,Routine,2022,2,1356545.20476316
HIC,UK,GBR,MenACYW-135,MenACYW-135,Routine,2032,6,728955.473684211
HIC,UK,GBR,MenACYW-135,MenACYW-135,Routine,2031,6,754932.315789474
HIC,UK,GBR,MenACYW-135,MenACYW-135,Routine,2030,6,769235.684210526
HIC,UK,GBR,MenACYW-135,MenACYW-135,Routine,2029,6,773302.736842105
HIC,UK,GBR,MenACYW-135,MenACYW-135,Routine,2028,6,777810.315789474
HIC,UK,GBR,MenACYW-135,MenACYW-135,Routine,2027,6,794198.842105263
HIC,UK,GBR,MenACYW-135,MenACYW-135,Routine,2026,6,807327.355263158
HIC,UK,GBR,MenACYW-135,MenACYW-135,Routine,2025,6,805084.496052632
HIC,UK,GBR,MenACYW-135,MenACYW-135,Routine,2024,6,797556.766710526
HIC,UK,GBR,MenACYW-135,MenACYW-135,Routine,2023,6,783035.264868421
HIC,UK,GBR,MenACYW-135,MenACYW-135,Routine,2022,6,768755.503815789
HIC,UK,GBR,MenB,MenB,Routine,2032,5,2025638.75368421
HIC,UK,GBR,MenB,MenB,Routine,2031,5,2024773.57894737
HIC,UK,GBR,MenB,MenB,Routine,2030,5,2028722.69473684
HIC,UK,GBR,MenB,MenB,Routine,2029,5,2031968
HIC,UK,GBR,MenB,MenB,Routine,2028,5,2035237.64210526
HIC,UK,GBR,MenB,MenB,Routine,2027,5,2040042.27368421
HIC,UK,GBR,MenB,MenB,Routine,2026,5,2042228.69473684
HIC,UK,GBR,MenB,MenB,Routine,2025,5,2044608.04605263
HIC,UK,GBR,MenB,MenB,Routine,2024,5,2047200.35289474
HIC,UK,GBR,MenB,MenB,Routine,2023,5,2037422.75052632
HIC,UK,GBR,MenB,MenB,Routine,2022,5,2032611.07789474
HIC,UK,GBR,MMR,MMR,Routine,2032,2,1303006.04210526
HIC,UK,GBR,MMR,MMR,Routine,2031,2,1304931.37894737
HIC,UK,GBR,MMR,MMR,Routine,2030,2,1308045.34736842
HIC,UK,GBR,MMR,MMR,Routine,2029,2,1309366.98947368
HIC,UK,GBR,MMR,MMR,Routine,2028,2,1312001.93684211
HIC,UK,GBR,MMR,MMR,Routine,2027,2,1313557.16447368
HIC,UK,GBR,MMR,MMR,Routine,2026,2,1313277.20526316
HIC,UK,GBR,MMR,MMR,Routine,2025,2,1313970.23565789
HIC,UK,GBR,MMR,MMR,Routine,2024,2,1314235.18855263
HIC,UK,GBR,MMR,MMR,Routine,2023,2,1324813.56263158
HIC,UK,GBR,MMR,MMR,Routine,2022,2,1337729.85263158
HIC,UK,GBR,PCV,PCV7,Routine,2032,3,1388549.20842105
HIC,UK,GBR,PCV,PCV7,Routine,2031,3,1388858.06315789
HIC,UK,GBR,PCV,PCV7,Routine,2030,3,1391535.01052632
HIC,UK,GBR,PCV,PCV7,Routine,2029,3,1393526.98947368
HIC,UK,GBR,PCV,PCV7,Routine,2028,3,1396272.02105263
HIC,UK,GBR,PCV,PCV7,Routine,2027,3,1399073.78947368
HIC,UK,GBR,PCV,PCV7,Routine,2026,3,1400573.70526316
HIC,UK,GBR,PCV,PCV7,Routine,2025,3,1402267.90605263
HIC,UK,GBR,PCV,PCV7,Routine,2024,3,1402132.62736842
HIC,UK,GBR,PCV,PCV7,Routine,2023,3,1400861.91552632
HIC,UK,GBR,PCV,PCV7,Routine,2022,3,1403508.27578947
HIC,UK,GBR,PPSV,PPSV23,Routine,2032,1,6469.348421053
HIC,UK,GBR,PPSV,PPSV23,Routine,2031,1,6507.111578947
HIC,UK,GBR,PPSV,PPSV23,Routine,2030,1,6558.422131579
HIC,UK,GBR,PPSV,PPSV23,Routine,2029,1,6509.751131579
HIC,UK,GBR,PPSV,PPSV23,Routine,2028,1,6392.285144737
HIC,UK,GBR,PPSV,PPSV23,Routine,2027,1,6270.082368421
HIC,UK,GBR,PPSV,PPSV23,Routine,2026,1,6096.470671053
HIC,UK,GBR,PPSV,PPSV23,Routine,2025,1,5890.452013158
HIC,UK,GBR,PPSV,PPSV23,Routine,2024,1,5739.375986842
HIC,UK,GBR,PPSV,PPSV23,Routine,2023,1,5630.300881579
HIC,UK,GBR,PPSV,PPSV23,Routine,2022,1,5477.948368421
HIC,UK,GBR,Rota,Rota,Routine,2032,2,1387606.96421053
HIC,UK,GBR,Rota,Rota,Routine,2031,2,1385482.73684211
HIC,UK,GBR,Rota,Rota,Routine,2030,2,1388239.11578947
HIC,UK,GBR,Rota,Rota,Routine,2029,2,1390857.26315789
HIC,UK,GBR,Rota,Rota,Routine,2028,2,1392241.64210526
HIC,UK,GBR,Rota,Rota,Routine,2027,2,1396367.95789474
HIC,UK,GBR,Rota,Rota,Routine,2026,2,1397863.74736842
HIC,UK,GBR,Rota,Rota,Routine,2025,2,1399386.35789474
HIC,UK,GBR,Rota,Rota,Routine,2024,2,1401266.79736842
HIC,UK,GBR,Rota,Rota,Routine,2023,2,1399131.32578947
HIC,UK,GBR,Rota,Rota,Routine,2022,2,1401614.02526316
HIC,UK,GBR,Tdap-IPV,Tdap-IPV,Routine,2032,5,1373771.65263158
HIC,UK,GBR,Tdap-IPV,Tdap-IPV,Routine,2031,5,1399202.05263158
HIC,UK,GBR,Tdap-IPV,Tdap-IPV,Routine,2030,5,1426517.73684211
HIC,UK,GBR,Tdap-IPV,Tdap-IPV,Routine,2029,5,1442092.94736842
HIC,UK,GBR,Tdap-IPV,Tdap-IPV,Routine,2028,5,1446831.94736842
HIC,UK,GBR,Tdap-IPV,Tdap-IPV,Routine,2027,5,1453340.47368421
HIC,UK,GBR,Tdap-IPV,Tdap-IPV,Routine,2026,5,1470457.78947368
HIC,UK,GBR,Tdap-IPV,Tdap-IPV,Routine,2025,5,1484327.14473684
HIC,UK,GBR,Tdap-IPV,Tdap-IPV,Routine,2024,5,1485087.37802632
HIC,UK,GBR,Tdap-IPV,Tdap-IPV,Routine,2023,5,1467300.72776316
HIC,UK,GBR,Tdap-IPV,Tdap-IPV,Routine,2022,5,1445335.64644737
HIC,Uruguay,URY,BCG,BCG,Routine,2032,1,86902.2
HIC,Uruguay,URY,BCG,BCG,Routine,2031,1,87231.375
HIC,Uruguay,URY,BCG,BCG,Routine,2030,1,87466.5
HIC,Uruguay,URY,BCG,BCG,Routine,2029,1,87570.45
HIC,Uruguay,URY,BCG,BCG,Routine,2028,1,87639.75
HIC,Uruguay,URY,BCG,BCG,Routine,2027,1,87742.71
HIC,Uruguay,URY,BCG,BCG,Routine,2026,1,87740.235
HIC,Uruguay,URY,BCG,BCG,Routine,2025,1,87587.775
HIC,Uruguay,URY,BCG,BCG,Routine,2024,1,87634.8
HIC,Uruguay,URY,BCG,BCG,Routine,2023,1,87753.6
HIC,Uruguay,URY,BCG,BCG,Routine,2022,1,88119.9
HIC,Uruguay,URY,Covid-19,Covid-19,Campaign,2022,1,1979476
HIC,Uruguay,URY,Covid-19,Covid-19,Routine,2032,3,1893578.90222222
HIC,Uruguay,URY,Covid-19,Covid-19,Routine,2031,3,1893684.57777778
HIC,Uruguay,URY,Covid-19,Covid-19,Routine,2030,3,1893889.68888889
HIC,Uruguay,URY,Covid-19,Covid-19,Routine,2029,3,1894083.82222222
HIC,Uruguay,URY,Covid-19,Covid-19,Routine,2028,3,1894353.91888889
HIC,Uruguay,URY,Covid-19,Covid-19,Routine,2027,3,1894205.87777778
HIC,Uruguay,URY,Covid-19,Covid-19,Routine,2026,3,1894964.05222222
HIC,Uruguay,URY,Covid-19,Covid-19,Routine,2025,3,1897303.07
HIC,Uruguay,URY,Covid-19,Covid-19,Routine,2024,3,1899433.46666667
HIC,Uruguay,URY,Covid-19,Covid-19,Routine,2023,3,1899203.51111111
HIC,Uruguay,URY,DTwP,DTwP,Routine,2032,5,42376.08
HIC,Uruguay,URY,DTwP,DTwP,Routine,2031,5,42379.92
HIC,Uruguay,URY,DTwP,DTwP,Routine,2030,5,42296.4
HIC,Uruguay,URY,DTwP,DTwP,Routine,2029,5,42318
HIC,Uruguay,URY,DTwP,DTwP,Routine,2028,5,42428.94
HIC,Uruguay,URY,DTwP,DTwP,Routine,2027,5,42203.33
HIC,Uruguay,URY,DTwP,DTwP,Routine,2026,5,41550.35
HIC,Uruguay,URY,DTwP,DTwP,Routine,2025,5,41794.2
HIC,Uruguay,URY,DTwP,DTwP,Routine,2024,5,43770.15
HIC,Uruguay,URY,DTwP,DTwP,Routine,2023,5,46603.375
HIC,Uruguay,URY,DTwP,DTwP,Routine,2022,5,49837.5
HIC,Uruguay,URY,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2032,4,144144
HIC,Uruguay,URY,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2031,4,144690
HIC,Uruguay,URY,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2030,4,145080
HIC,Uruguay,URY,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2029,4,145252.421052632
HIC,Uruguay,URY,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2028,4,145524.943421053
HIC,Uruguay,URY,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2027,4,144972.392368421
HIC,Uruguay,URY,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2026,4,144249.616578947
HIC,Uruguay,URY,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2025,4,143381.903157895
HIC,Uruguay,URY,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2024,4,141940.96
HIC,Uruguay,URY,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2023,4,140556.405789474
HIC,Uruguay,URY,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2022,4,139821.276315789
HIC,Uruguay,URY,HepA,HepA,Routine,2032,2,71869.852631579
HIC,Uruguay,URY,HepA,HepA,Routine,2031,2,72061.810526316
HIC,Uruguay,URY,HepA,HepA,Routine,2030,2,72145.536842105
HIC,Uruguay,URY,HepA,HepA,Routine,2029,2,72200.673684211
HIC,Uruguay,URY,HepA,HepA,Routine,2028,2,72287.795
HIC,Uruguay,URY,HepA,HepA,Routine,2027,2,72297.750263158
HIC,Uruguay,URY,HepA,HepA,Routine,2026,2,72153.705263158
HIC,Uruguay,URY,HepA,HepA,Routine,2025,2,72192.505263158
HIC,Uruguay,URY,HepA,HepA,Routine,2024,2,72288.484210526
HIC,Uruguay,URY,HepA,HepA,Routine,2023,2,72609.477631579
HIC,Uruguay,URY,HepA,HepA,Routine,2022,2,72394.673684211
HIC,Uruguay,URY,HPV,HPV4,Routine,2032,2,20975.242105263
HIC,Uruguay,URY,HPV,HPV4,Routine,2031,2,21309.810526316
HIC,Uruguay,URY,HPV,HPV4,Routine,2030,2,22544.294736842
HIC,Uruguay,URY,HPV,HPV4,Routine,2029,2,24265.978947368
HIC,Uruguay,URY,HPV,HPV4,Routine,2028,2,26252.631578947
HIC,Uruguay,URY,HPV,HPV4,Routine,2027,2,27821.684210526
HIC,Uruguay,URY,HPV,HPV4,Routine,2026,2,28203.980526316
HIC,Uruguay,URY,HPV,HPV4,Routine,2025,2,28063.452631579
HIC,Uruguay,URY,HPV,HPV4,Routine,2024,2,28092.132105263
HIC,Uruguay,URY,HPV,HPV4,Routine,2023,2,27999.957894737
HIC,Uruguay,URY,HPV,HPV4,Routine,2022,2,28194.768208400
HIC,Uruguay,URY,IPV,IPV,Routine,2032,4,149811.2
HIC,Uruguay,URY,IPV,IPV,Routine,2031,4,150378.666666667
HIC,Uruguay,URY,IPV,IPV,Routine,2030,4,150784
HIC,Uruguay,URY,IPV,IPV,Routine,2029,4,150963.2
HIC,Uruguay,URY,IPV,IPV,Routine,2028,4,151397.816666667
HIC,Uruguay,URY,IPV,IPV,Routine,2027,4,150042.15
HIC,Uruguay,URY,IPV,IPV,Routine,2026,4,148487.863333333
HIC,Uruguay,URY,IPV,IPV,Routine,2025,4,146610.943333333
HIC,Uruguay,URY,IPV,IPV,Routine,2024,4,145089.777777778
HIC,Uruguay,URY,IPV,IPV,Routine,2023,4,143629.282222222
HIC,Uruguay,URY,IPV,IPV,Routine,2022,4,142816.05
HIC,Uruguay,URY,MMR,MMR,Routine,2032,3,71992.034342105
HIC,Uruguay,URY,MMR,MMR,Routine,2031,3,72093.233421053
HIC,Uruguay,URY,MMR,MMR,Routine,2030,3,72061.810526316
HIC,Uruguay,URY,MMR,MMR,Routine,2029,3,72107.757894737
HIC,Uruguay,URY,MMR,MMR,Routine,2028,3,72198.286973684
HIC,Uruguay,URY,MMR,MMR,Routine,2027,3,72364.003815789
HIC,Uruguay,URY,MMR,MMR,Routine,2026,3,72183.315789474
HIC,Uruguay,URY,MMR,MMR,Routine,2025,3,72805.136842105
HIC,Uruguay,URY,MMR,MMR,Routine,2024,3,75006.526315789
HIC,Uruguay,URY,MMR,MMR,Routine,2023,3,78137.265131579
HIC,Uruguay,URY,MMR,MMR,Routine,2022,3,81429.968421053
HIC,Uruguay,URY,PCV,PCV7,Routine,2032,3,109771.2
HIC,Uruguay,URY,PCV,PCV7,Routine,2031,3,110187
HIC,Uruguay,URY,PCV,PCV7,Routine,2030,3,110484
HIC,Uruguay,URY,PCV,PCV7,Routine,2029,3,110615.305263158
HIC,Uruguay,URY,PCV,PCV7,Routine,2028,3,110702.842105263
HIC,Uruguay,URY,PCV,PCV7,Routine,2027,3,110835.476052632
HIC,Uruguay,URY,PCV,PCV7,Routine,2026,3,110853.843157895
HIC,Uruguay,URY,PCV,PCV7,Routine,2025,3,110888.641973684
HIC,Uruguay,URY,PCV,PCV7,Routine,2024,3,109809.082105263
HIC,Uruguay,URY,PCV,PCV7,Routine,2023,3,108773.166315789
HIC,Uruguay,URY,PCV,PCV7,Routine,2022,3,108240.140131579
HIC,Uruguay,URY,Td,Td,Routine,2032,3,168081.6
HIC,Uruguay,URY,Td,Td,Routine,2031,3,168489
HIC,Uruguay,URY,Td,Td,Routine,2030,3,169387.4625
HIC,Uruguay,URY,Td,Td,Routine,2029,3,170857.0125
HIC,Uruguay,URY,Td,Td,Routine,2028,3,172897.65
HIC,Uruguay,URY,Td,Td,Routine,2027,3,173745.1875
HIC,Uruguay,URY,Td,Td,Routine,2026,3,173999.8125
HIC,Uruguay,URY,Td,Td,Routine,2025,3,176320.5375
HIC,Uruguay,URY,Td,Td,Routine,2024,3,177546.375
HIC,Uruguay,URY,Td,Td,Routine,2023,3,177957.4125
HIC,Uruguay,URY,Td,Td,Routine,2022,3,180809.2125
HIC,Uruguay,URY,Tdap,Tdap,Routine,2032,6,35668.547368421
HIC,Uruguay,URY,Tdap,Tdap,Routine,2031,6,36263.747368421
HIC,Uruguay,URY,Tdap,Tdap,Routine,2030,6,38390.905263158
HIC,Uruguay,URY,Tdap,Tdap,Routine,2029,6,41328.505263158
HIC,Uruguay,URY,Tdap,Tdap,Routine,2028,6,44690.526315789
HIC,Uruguay,URY,Tdap,Tdap,Routine,2027,6,46821
HIC,Uruguay,URY,Tdap,Tdap,Routine,2026,6,47032.046842105
HIC,Uruguay,URY,Tdap,Tdap,Routine,2025,6,46233.316842105
HIC,Uruguay,URY,Tdap,Tdap,Routine,2024,6,45757.072368421
HIC,Uruguay,URY,Tdap,Tdap,Routine,2023,6,45090.225
HIC,Uruguay,URY,Tdap,Tdap,Routine,2022,6,44497.758552632
HIC,Uruguay,URY,Varicella,Varicella,Routine,2032,4,71336.851315789
HIC,Uruguay,URY,Varicella,Varicella,Routine,2031,4,71066.021184211
HIC,Uruguay,URY,Varicella,Varicella,Routine,2030,4,70661.703815789
HIC,Uruguay,URY,Varicella,Varicella,Routine,2029,4,70329.402763158
HIC,Uruguay,URY,Varicella,Varicella,Routine,2028,4,70025.571052632
HIC,Uruguay,URY,Varicella,Varicella,Routine,2027,4,69838.945921053
HIC,Uruguay,URY,Varicella,Varicella,Routine,2026,4,69205.463157895
HIC,Uruguay,URY,Varicella,Varicella,Routine,2025,4,69399.157894737
HIC,Uruguay,URY,Varicella,Varicella,Routine,2024,4,71000.105263158
HIC,Uruguay,URY,Varicella,Varicella,Routine,2023,4,73393.370394737
HIC,Uruguay,URY,Varicella,Varicella,Routine,2022,4,75834.178947368
HIC,USA,USA,Covid-19,Covid-19,Routine,2032,2,4439825.26
HIC,USA,USA,Covid-19,Covid-19,Routine,2031,2,4417258.50222222
HIC,USA,USA,Covid-19,Covid-19,Routine,2030,2,4399217.85333333
HIC,USA,USA,Covid-19,Covid-19,Routine,2029,2,4379460.88666667
HIC,USA,USA,Covid-19,Covid-19,Routine,2028,2,4366153.33555556
HIC,USA,USA,Covid-19,Covid-19,Routine,2027,2,4317553.06666667
HIC,USA,USA,Covid-19,Covid-19,Routine,2026,2,4358638.84444444
HIC,USA,USA,Covid-19,Covid-19,Routine,2025,2,4458976.88888889
HIC,USA,USA,Covid-19,Covid-19,Routine,2024,2,4537588.17777778
HIC,USA,USA,Covid-19,Covid-19,Routine,2023,2,4634790.04444444
HIC,USA,USA,DTaP,DTaP,Routine,2032,10,5507250.10705263
HIC,USA,USA,DTaP,DTaP,Routine,2031,10,5480933.39731579
HIC,USA,USA,DTaP,DTaP,Routine,2030,10,5458500.15084211
HIC,USA,USA,DTaP,DTaP,Routine,2029,10,5437020.70626316
HIC,USA,USA,DTaP,DTaP,Routine,2028,10,5413220.60115789
HIC,USA,USA,DTaP,DTaP,Routine,2027,10,5388081.90121053
HIC,USA,USA,DTaP,DTaP,Routine,2026,10,5365702.54905263
HIC,USA,USA,DTaP,DTaP,Routine,2025,10,5330819.23910526
